Turbine ID,Temperature_Class_One_Week_Before,Average Pressure Score
1679.000000,"4. Hot  (20c and over)",19.230769
1680.000000,"1. Cold (under 7c)",22.538462
1681.000000,"1. Cold (under 7c)",19.153846
1682.000000,"4. Hot  (20c and over)",8.692308
1683.000000,"1. Cold (under 7c)",22.615385
1684.000000,"1. Cold (under 7c)",18.000000
1685.000000,"1. Cold (under 7c)",18.000000
1686.000000,"4. Hot  (20c and over)",18.692308
1687.000000,"2. Cool ( 7c - 14c)",13.307692
1688.000000,"2. Cool ( 7c - 14c)",8.769231
1689.000000,"4. Hot  (20c and over)",12.538462
1690.000000,"2. Cool ( 7c - 14c)",13.307692
1691.000000,"4. Hot  (20c and over)",15.230769
1692.000000,"4. Hot  (20c and over)",12.923077
1693.000000,"4. Hot  (20c and over)",6.923077
1694.000000,"4. Hot  (20c and over)",6.153846
1695.000000,"2. Cool ( 7c - 14c)",7.153846
1696.000000,"1. Cold (under 7c)",19.538462
1697.000000,"1. Cold (under 7c)",26.307692
1698.000000,"3. (Warm 15c- 19c)",20.615385
1699.000000,"2. Cool ( 7c - 14c)",13.307692
1700.000000,"4. Hot  (20c and over)",6.923077
1701.000000,"1. Cold (under 7c)",15.153846
1702.000000,"4. Hot  (20c and over)",6.153846
1703.000000,"1. Cold (under 7c)",18.000000
1704.000000,"2. Cool ( 7c - 14c)",17.230769
1705.000000,"2. Cool ( 7c - 14c)",12.307692
1706.000000,"2. Cool ( 7c - 14c)",17.230769
1707.000000,"1. Cold (under 7c)",26.307692
1708.000000,"2. Cool ( 7c - 14c)",13.307692
1709.000000,"2. Cool ( 7c - 14c)",7.153846
1710.000000,"2. Cool ( 7c - 14c)",9.538462
1711.000000,"1. Cold (under 7c)",14.230769
1712.000000,"4. Hot  (20c and over)",12.538462
1713.000000,"1. Cold (under 7c)",26.307692
1714.000000,"2. Cool ( 7c - 14c)",8.769231
1715.000000,"2. Cool ( 7c - 14c)",20.923077
1716.000000,"4. Hot  (20c and over)",12.538462
1717.000000,"4. Hot  (20c and over)",6.153846
1718.000000,"4. Hot  (20c and over)",6.153846
1719.000000,"1. Cold (under 7c)",14.230769
1720.000000,"2. Cool ( 7c - 14c)",13.307692
1721.000000,"4. Hot  (20c and over)",6.153846
1722.000000,"2. Cool ( 7c - 14c)",20.923077
1723.000000,"2. Cool ( 7c - 14c)",15.692308
1724.000000,"2. Cool ( 7c - 14c)",7.153846
1725.000000,"2. Cool ( 7c - 14c)",15.692308
1726.000000,"2. Cool ( 7c - 14c)",12.307692
1727.000000,"2. Cool ( 7c - 14c)",9.538462
1728.000000,"1. Cold (under 7c)",9.846154
1729.000000,"1. Cold (under 7c)",14.230769
1730.000000,"4. Hot  (20c and over)",6.923077
1731.000000,"2. Cool ( 7c - 14c)",8.000000
1732.000000,"1. Cold (under 7c)",26.846154
1733.000000,"4. Hot  (20c and over)",12.923077
1734.000000,"1. Cold (under 7c)",9.692308
1735.000000,"4. Hot  (20c and over)",12.923077
1736.000000,"1. Cold (under 7c)",14.307692
1737.000000,"4. Hot  (20c and over)",13.307692
1738.000000,"2. Cool ( 7c - 14c)",17.230769
1739.000000,"4. Hot  (20c and over)",20.538462
1740.000000,"1. Cold (under 7c)",30.153846
1741.000000,"4. Hot  (20c and over)",18.692308
1742.000000,"1. Cold (under 7c)",19.538462
1743.000000,"1. Cold (under 7c)",18.000000
1744.000000,"2. Cool ( 7c - 14c)",7.153846
1745.000000,"2. Cool ( 7c - 14c)",15.692308
1746.000000,"4. Hot  (20c and over)",18.692308
1747.000000,"1. Cold (under 7c)",18.000000
1748.000000,"3. (Warm 15c- 19c)",20.615385
1749.000000,"1. Cold (under 7c)",15.153846
1750.000000,"1. Cold (under 7c)",18.000000
1751.000000,"4. Hot  (20c and over)",15.230769
1752.000000,"4. Hot  (20c and over)",6.153846
1753.000000,"1. Cold (under 7c)",14.230769
1754.000000,"2. Cool ( 7c - 14c)",8.769231
1755.000000,"3. (Warm 15c- 19c)",20.615385
1756.000000,"4. Hot  (20c and over)",18.692308
1757.000000,"4. Hot  (20c and over)",18.692308
1758.000000,"4. Hot  (20c and over)",6.923077
1759.000000,"2. Cool ( 7c - 14c)",15.692308
1760.000000,"2. Cool ( 7c - 14c)",7.153846
1761.000000,"4. Hot  (20c and over)",12.538462
1762.000000,"4. Hot  (20c and over)",12.538462
1763.000000,"1. Cold (under 7c)",15.153846
1764.000000,"4. Hot  (20c and over)",18.692308
1765.000000,"2. Cool ( 7c - 14c)",20.923077
1766.000000,"4. Hot  (20c and over)",6.153846
1767.000000,"3. (Warm 15c- 19c)",20.615385
1768.000000,"4. Hot  (20c and over)",6.923077
1769.000000,"1. Cold (under 7c)",18.000000
1770.000000,"1. Cold (under 7c)",26.307692
1771.000000,"4. Hot  (20c and over)",6.153846
1772.000000,"2. Cool ( 7c - 14c)",12.307692
1773.000000,"1. Cold (under 7c)",19.538462
1774.000000,"4. Hot  (20c and over)",6.923077
1775.000000,"4. Hot  (20c and over)",15.230769
1776.000000,"2. Cool ( 7c - 14c)",17.230769
1777.000000,"1. Cold (under 7c)",26.307692
1778.000000,"2. Cool ( 7c - 14c)",12.307692
1779.000000,"4. Hot  (20c and over)",18.692308
1780.000000,"1. Cold (under 7c)",26.307692
1781.000000,"2. Cool ( 7c - 14c)",8.769231
1782.000000,"2. Cool ( 7c - 14c)",20.923077
1783.000000,"1. Cold (under 7c)",18.000000
1784.000000,"1. Cold (under 7c)",15.153846
1785.000000,"3. (Warm 15c- 19c)",20.615385
1786.000000,"1. Cold (under 7c)",14.230769
1787.000000,"1. Cold (under 7c)",18.000000
1788.000000,"2. Cool ( 7c - 14c)",13.307692
1789.000000,"1. Cold (under 7c)",9.846154
1790.000000,"4. Hot  (20c and over)",18.692308
1791.000000,"2. Cool ( 7c - 14c)",13.307692
1792.000000,"2. Cool ( 7c - 14c)",17.230769
1793.000000,"1. Cold (under 7c)",18.000000
1794.000000,"2. Cool ( 7c - 14c)",20.923077
1795.000000,"2. Cool ( 7c - 14c)",9.538462
1796.000000,"4. Hot  (20c and over)",12.538462
1797.000000,"4. Hot  (20c and over)",6.923077
1798.000000,"1. Cold (under 7c)",14.846154
1799.000000,"1. Cold (under 7c)",9.692308
1800.000000,"4. Hot  (20c and over)",13.307692
1801.000000,"2. Cool ( 7c - 14c)",13.230769
1802.000000,"1. Cold (under 7c)",19.846154
1803.000000,"2. Cool ( 7c - 14c)",12.846154
1804.000000,"4. Hot  (20c and over)",12.923077
1805.000000,"3. (Warm 15c- 19c)",17.615385
1806.000000,"4. Hot  (20c and over)",14.538462
1807.000000,"4. Hot  (20c and over)",20.538462
1808.000000,"2. Cool ( 7c - 14c)",17.230769
1809.000000,"2. Cool ( 7c - 14c)",7.384615
1810.000000,"4. Hot  (20c and over)",15.230769
1811.000000,"4. Hot  (20c and over)",15.230769
1812.000000,"2. Cool ( 7c - 14c)",8.769231
1813.000000,"1. Cold (under 7c)",15.153846
1814.000000,"1. Cold (under 7c)",18.000000
1815.000000,"3. (Warm 15c- 19c)",20.615385
1816.000000,"3. (Warm 15c- 19c)",20.615385
1817.000000,"2. Cool ( 7c - 14c)",15.692308
1818.000000,"2. Cool ( 7c - 14c)",7.153846
1819.000000,"2. Cool ( 7c - 14c)",17.230769
1820.000000,"1. Cold (under 7c)",9.846154
1821.000000,"4. Hot  (20c and over)",12.538462
1822.000000,"1. Cold (under 7c)",26.307692
1823.000000,"4. Hot  (20c and over)",15.230769
1824.000000,"2. Cool ( 7c - 14c)",13.307692
1825.000000,"2. Cool ( 7c - 14c)",17.230769
1826.000000,"2. Cool ( 7c - 14c)",7.153846
1827.000000,"2. Cool ( 7c - 14c)",9.538462
1828.000000,"4. Hot  (20c and over)",15.230769
1829.000000,"1. Cold (under 7c)",9.846154
1830.000000,"1. Cold (under 7c)",19.538462
1831.000000,"1. Cold (under 7c)",14.230769
1832.000000,"1. Cold (under 7c)",9.846154
1833.000000,"2. Cool ( 7c - 14c)",7.153846
1834.000000,"1. Cold (under 7c)",14.230769
1835.000000,"2. Cool ( 7c - 14c)",8.769231
1836.000000,"1. Cold (under 7c)",14.230769
1837.000000,"4. Hot  (20c and over)",12.538462
1838.000000,"1. Cold (under 7c)",19.153846
1839.000000,"4. Hot  (20c and over)",13.307692
1840.000000,"4. Hot  (20c and over)",7.615385
1841.000000,"2. Cool ( 7c - 14c)",12.846154
1842.000000,"1. Cold (under 7c)",14.307692
1843.000000,"4. Hot  (20c and over)",12.923077
1844.000000,"4. Hot  (20c and over)",7.615385
1845.000000,"1. Cold (under 7c)",11.384615
1846.000000,"1. Cold (under 7c)",11.384615
1847.000000,"2. Cool ( 7c - 14c)",12.846154
1848.000000,"1. Cold (under 7c)",22.538462
1849.000000,"2. Cool ( 7c - 14c)",9.923077
1850.000000,"4. Hot  (20c and over)",18.076923
1851.000000,"1. Cold (under 7c)",10.769231
1852.000000,"4. Hot  (20c and over)",20.538462
1853.000000,"2. Cool ( 7c - 14c)",14.615385
1854.000000,"1. Cold (under 7c)",26.307692
1855.000000,"2. Cool ( 7c - 14c)",15.692308
1856.000000,"4. Hot  (20c and over)",15.230769
1857.000000,"2. Cool ( 7c - 14c)",20.923077
1858.000000,"1. Cold (under 7c)",19.538462
1859.000000,"4. Hot  (20c and over)",6.153846
1860.000000,"1. Cold (under 7c)",26.307692
1861.000000,"2. Cool ( 7c - 14c)",13.307692
1862.000000,"2. Cool ( 7c - 14c)",13.307692
1863.000000,"2. Cool ( 7c - 14c)",9.538462
1864.000000,"2. Cool ( 7c - 14c)",13.307692
1865.000000,"4. Hot  (20c and over)",18.692308
1866.000000,"1. Cold (under 7c)",18.000000
1867.000000,"2. Cool ( 7c - 14c)",15.692308
1868.000000,"2. Cool ( 7c - 14c)",17.230769
1869.000000,"1. Cold (under 7c)",18.000000
1870.000000,"1. Cold (under 7c)",15.153846
1871.000000,"2. Cool ( 7c - 14c)",20.923077
1872.000000,"2. Cool ( 7c - 14c)",9.538462
1873.000000,"1. Cold (under 7c)",15.153846
1874.000000,"1. Cold (under 7c)",19.538462
1875.000000,"4. Hot  (20c and over)",15.230769
1876.000000,"1. Cold (under 7c)",26.307692
1877.000000,"1. Cold (under 7c)",14.230769
1878.000000,"2. Cool ( 7c - 14c)",17.230769
1879.000000,"3. (Warm 15c- 19c)",20.615385
1880.000000,"4. Hot  (20c and over)",6.923077
1881.000000,"3. (Warm 15c- 19c)",20.615385
1882.000000,"1. Cold (under 7c)",26.307692
1883.000000,"2. Cool ( 7c - 14c)",20.923077
1884.000000,"2. Cool ( 7c - 14c)",12.307692
1885.000000,"1. Cold (under 7c)",14.230769
1886.000000,"1. Cold (under 7c)",15.153846
1887.000000,"2. Cool ( 7c - 14c)",13.307692
1888.000000,"1. Cold (under 7c)",18.000000
1889.000000,"4. Hot  (20c and over)",18.692308
1890.000000,"1. Cold (under 7c)",18.000000
1891.000000,"2. Cool ( 7c - 14c)",9.538462
1892.000000,"1. Cold (under 7c)",14.846154
1893.000000,"1. Cold (under 7c)",19.153846
1894.000000,"4. Hot  (20c and over)",16.384615
1895.000000,"1. Cold (under 7c)",14.307692
1896.000000,"2. Cool ( 7c - 14c)",13.230769
1897.000000,"4. Hot  (20c and over)",18.076923
1898.000000,"1. Cold (under 7c)",10.769231
1899.000000,"1. Cold (under 7c)",19.846154
1900.000000,"4. Hot  (20c and over)",7.615385
1901.000000,"4. Hot  (20c and over)",7.615385
1902.000000,"2. Cool ( 7c - 14c)",9.923077
1903.000000,"1. Cold (under 7c)",26.846154
1904.000000,"1. Cold (under 7c)",9.692308
1905.000000,"1. Cold (under 7c)",14.307692
1906.000000,"4. Hot  (20c and over)",16.384615
1907.000000,"4. Hot  (20c and over)",16.384615
1908.000000,"1. Cold (under 7c)",19.153846
1909.000000,"4. Hot  (20c and over)",8.692308
1910.000000,"3. (Warm 15c- 19c)",15.923077
1911.000000,"2. Cool ( 7c - 14c)",14.615385
1912.000000,"4. Hot  (20c and over)",9.307692
1913.000000,"2. Cool ( 7c - 14c)",14.615385
1914.000000,"1. Cold (under 7c)",10.384615
1915.000000,"4. Hot  (20c and over)",9.307692
1916.000000,"1. Cold (under 7c)",19.538462
1917.000000,"4. Hot  (20c and over)",12.923077
1918.000000,"1. Cold (under 7c)",15.153846
1919.000000,"1. Cold (under 7c)",15.153846
1920.000000,"4. Hot  (20c and over)",18.692308
1921.000000,"2. Cool ( 7c - 14c)",7.384615
1922.000000,"2. Cool ( 7c - 14c)",12.307692
1923.000000,"2. Cool ( 7c - 14c)",12.307692
1924.000000,"2. Cool ( 7c - 14c)",7.384615
1925.000000,"2. Cool ( 7c - 14c)",7.384615
1926.000000,"4. Hot  (20c and over)",18.692308
1927.000000,"1. Cold (under 7c)",19.538462
1928.000000,"2. Cool ( 7c - 14c)",17.230769
1929.000000,"1. Cold (under 7c)",15.153846
1930.000000,"1. Cold (under 7c)",26.307692
1931.000000,"4. Hot  (20c and over)",12.923077
1932.000000,"2. Cool ( 7c - 14c)",20.923077
1933.000000,"1. Cold (under 7c)",26.307692
1934.000000,"2. Cool ( 7c - 14c)",15.692308
1935.000000,"2. Cool ( 7c - 14c)",8.769231
1936.000000,"4. Hot  (20c and over)",18.692308
1937.000000,"4. Hot  (20c and over)",15.230769
1938.000000,"2. Cool ( 7c - 14c)",8.769231
1939.000000,"4. Hot  (20c and over)",18.692308
1940.000000,"2. Cool ( 7c - 14c)",7.153846
1941.000000,"1. Cold (under 7c)",18.000000
1942.000000,"4. Hot  (20c and over)",12.538462
1943.000000,"4. Hot  (20c and over)",6.153846
1944.000000,"1. Cold (under 7c)",14.230769
1945.000000,"1. Cold (under 7c)",26.307692
1946.000000,"4. Hot  (20c and over)",8.692308
1947.000000,"4. Hot  (20c and over)",7.615385
1948.000000,"2. Cool ( 7c - 14c)",8.000000
1949.000000,"4. Hot  (20c and over)",16.384615
1950.000000,"1. Cold (under 7c)",22.615385
1951.000000,"2. Cool ( 7c - 14c)",14.076923
1952.000000,"1. Cold (under 7c)",27.461538
1953.000000,"1. Cold (under 7c)",27.461538
1954.000000,"4. Hot  (20c and over)",20.538462
1955.000000,"2. Cool ( 7c - 14c)",9.846154
1956.000000,"4. Hot  (20c and over)",12.538462
1957.000000,"2. Cool ( 7c - 14c)",17.230769
1958.000000,"2. Cool ( 7c - 14c)",15.692308
1959.000000,"2. Cool ( 7c - 14c)",20.923077
1960.000000,"1. Cold (under 7c)",18.000000
1961.000000,"1. Cold (under 7c)",26.307692
1962.000000,"1. Cold (under 7c)",19.538462
1963.000000,"2. Cool ( 7c - 14c)",7.153846
1964.000000,"4. Hot  (20c and over)",18.692308
1965.000000,"4. Hot  (20c and over)",6.923077
1966.000000,"1. Cold (under 7c)",19.538462
1967.000000,"2. Cool ( 7c - 14c)",7.384615
1968.000000,"2. Cool ( 7c - 14c)",17.230769
1969.000000,"2. Cool ( 7c - 14c)",9.538462
1970.000000,"1. Cold (under 7c)",18.000000
1971.000000,"2. Cool ( 7c - 14c)",20.923077
1972.000000,"2. Cool ( 7c - 14c)",20.923077
1973.000000,"2. Cool ( 7c - 14c)",15.692308
1974.000000,"3. (Warm 15c- 19c)",20.615385
1975.000000,"4. Hot  (20c and over)",13.307692
1976.000000,"4. Hot  (20c and over)",12.923077
1977.000000,"1. Cold (under 7c)",10.769231
1978.000000,"1. Cold (under 7c)",22.538462
1979.000000,"2. Cool ( 7c - 14c)",9.923077
1980.000000,"2. Cool ( 7c - 14c)",12.846154
1981.000000,"1. Cold (under 7c)",19.846154
1982.000000,"4. Hot  (20c and over)",7.615385
1983.000000,"4. Hot  (20c and over)",12.923077
1984.000000,"2. Cool ( 7c - 14c)",8.000000
1985.000000,"1. Cold (under 7c)",14.846154
1986.000000,"3. (Warm 15c- 19c)",37.076923
1987.000000,"1. Cold (under 7c)",23.384615
1988.000000,"2. Cool ( 7c - 14c)",9.538462
1989.000000,"1. Cold (under 7c)",18.000000
1990.000000,"1. Cold (under 7c)",15.153846
1991.000000,"4. Hot  (20c and over)",12.538462
1992.000000,"2. Cool ( 7c - 14c)",20.923077
1993.000000,"4. Hot  (20c and over)",6.923077
1994.000000,"2. Cool ( 7c - 14c)",8.769231
1995.000000,"4. Hot  (20c and over)",15.230769
1996.000000,"4. Hot  (20c and over)",18.692308
1997.000000,"2. Cool ( 7c - 14c)",20.923077
1998.000000,"2. Cool ( 7c - 14c)",15.692308
1999.000000,"2. Cool ( 7c - 14c)",20.923077
2000.000000,"2. Cool ( 7c - 14c)",12.307692
2001.000000,"2. Cool ( 7c - 14c)",7.384615
2002.000000,"2. Cool ( 7c - 14c)",20.923077
2003.000000,"1. Cold (under 7c)",9.846154
2004.000000,"1. Cold (under 7c)",26.307692
2005.000000,"2. Cool ( 7c - 14c)",8.000000
2006.000000,"2. Cool ( 7c - 14c)",13.230769
2007.000000,"4. Hot  (20c and over)",12.923077
2008.000000,"4. Hot  (20c and over)",18.076923
2009.000000,"4. Hot  (20c and over)",16.384615
2010.000000,"4. Hot  (20c and over)",16.384615
2011.000000,"4. Hot  (20c and over)",7.615385
2012.000000,"1. Cold (under 7c)",14.307692
2013.000000,"1. Cold (under 7c)",14.307692
2014.000000,"4. Hot  (20c and over)",12.923077
2015.000000,"1. Cold (under 7c)",11.384615
2016.000000,"2. Cool ( 7c - 14c)",14.076923
2017.000000,"2. Cool ( 7c - 14c)",7.153846
2018.000000,"2. Cool ( 7c - 14c)",12.307692
2019.000000,"2. Cool ( 7c - 14c)",13.307692
2020.000000,"4. Hot  (20c and over)",12.923077
2021.000000,"4. Hot  (20c and over)",12.538462
2022.000000,"4. Hot  (20c and over)",18.692308
2023.000000,"4. Hot  (20c and over)",6.153846
2024.000000,"1. Cold (under 7c)",18.000000
2025.000000,"2. Cool ( 7c - 14c)",8.769231
2026.000000,"2. Cool ( 7c - 14c)",9.538462
2027.000000,"3. (Warm 15c- 19c)",20.615385
2028.000000,"1. Cold (under 7c)",14.230769
2029.000000,"1. Cold (under 7c)",18.000000
2030.000000,"2. Cool ( 7c - 14c)",7.384615
2031.000000,"1. Cold (under 7c)",14.230769
2032.000000,"4. Hot  (20c and over)",6.153846
2033.000000,"2. Cool ( 7c - 14c)",7.153846
2034.000000,"1. Cold (under 7c)",26.307692
2035.000000,"2. Cool ( 7c - 14c)",12.307692
2036.000000,"2. Cool ( 7c - 14c)",12.307692
2037.000000,"2. Cool ( 7c - 14c)",7.384615
2038.000000,"4. Hot  (20c and over)",15.230769
2039.000000,"4. Hot  (20c and over)",18.692308
2040.000000,"1. Cold (under 7c)",19.846154
2041.000000,"4. Hot  (20c and over)",12.923077
2042.000000,"4. Hot  (20c and over)",8.692308
2043.000000,"2. Cool ( 7c - 14c)",17.153846
2044.000000,"4. Hot  (20c and over)",7.615385
2045.000000,"4. Hot  (20c and over)",13.307692
2046.000000,"4. Hot  (20c and over)",16.384615
2047.000000,"1. Cold (under 7c)",14.846154
2048.000000,"2. Cool ( 7c - 14c)",17.153846
2049.000000,"4. Hot  (20c and over)",12.923077
2050.000000,"2. Cool ( 7c - 14c)",17.230769
2051.000000,"1. Cold (under 7c)",11.846154
2052.000000,"4. Hot  (20c and over)",15.230769
2053.000000,"2. Cool ( 7c - 14c)",7.153846
2054.000000,"4. Hot  (20c and over)",12.923077
2055.000000,"2. Cool ( 7c - 14c)",8.769231
2056.000000,"4. Hot  (20c and over)",18.692308
2057.000000,"2. Cool ( 7c - 14c)",17.230769
2058.000000,"4. Hot  (20c and over)",6.153846
2059.000000,"1. Cold (under 7c)",9.846154
2060.000000,"1. Cold (under 7c)",14.230769
2061.000000,"3. (Warm 15c- 19c)",20.615385
2062.000000,"4. Hot  (20c and over)",12.538462
2063.000000,"2. Cool ( 7c - 14c)",17.230769
2064.000000,"4. Hot  (20c and over)",6.153846
2065.000000,"2. Cool ( 7c - 14c)",7.384615
2066.000000,"1. Cold (under 7c)",19.538462
2067.000000,"1. Cold (under 7c)",19.538462
2068.000000,"2. Cool ( 7c - 14c)",9.538462
2069.000000,"2. Cool ( 7c - 14c)",8.769231
2070.000000,"2. Cool ( 7c - 14c)",12.307692
2071.000000,"4. Hot  (20c and over)",15.230769
2072.000000,"3. (Warm 15c- 19c)",20.615385
2073.000000,"2. Cool ( 7c - 14c)",17.230769
2074.000000,"2. Cool ( 7c - 14c)",17.230769
2075.000000,"4. Hot  (20c and over)",6.153846
2076.000000,"4. Hot  (20c and over)",12.923077
2077.000000,"2. Cool ( 7c - 14c)",7.384615
2078.000000,"2. Cool ( 7c - 14c)",7.153846
2079.000000,"4. Hot  (20c and over)",18.692308
2080.000000,"4. Hot  (20c and over)",7.615385
2081.000000,"4. Hot  (20c and over)",13.307692
2082.000000,"1. Cold (under 7c)",14.846154
2083.000000,"4. Hot  (20c and over)",18.076923
2084.000000,"4. Hot  (20c and over)",8.692308
2085.000000,"1. Cold (under 7c)",19.153846
2086.000000,"1. Cold (under 7c)",22.538462
2087.000000,"1. Cold (under 7c)",22.615385
2088.000000,"3. (Warm 15c- 19c)",20.615385
2089.000000,"4. Hot  (20c and over)",12.538462
2090.000000,"4. Hot  (20c and over)",12.538462
2091.000000,"4. Hot  (20c and over)",18.692308
2092.000000,"4. Hot  (20c and over)",12.923077
2093.000000,"4. Hot  (20c and over)",6.153846
2094.000000,"2. Cool ( 7c - 14c)",7.153846
2095.000000,"4. Hot  (20c and over)",6.923077
2096.000000,"2. Cool ( 7c - 14c)",13.307692
2097.000000,"1. Cold (under 7c)",18.000000
2098.000000,"4. Hot  (20c and over)",6.923077
2099.000000,"4. Hot  (20c and over)",12.538462
2100.000000,"1. Cold (under 7c)",18.000000
2101.000000,"4. Hot  (20c and over)",6.153846
2102.000000,"4. Hot  (20c and over)",12.538462
2103.000000,"4. Hot  (20c and over)",6.153846
2104.000000,"1. Cold (under 7c)",15.153846
2105.000000,"3. (Warm 15c- 19c)",20.615385
2106.000000,"2. Cool ( 7c - 14c)",20.923077
2107.000000,"2. Cool ( 7c - 14c)",7.153846
2108.000000,"2. Cool ( 7c - 14c)",7.153846
2109.000000,"4. Hot  (20c and over)",18.076923
2110.000000,"1. Cold (under 7c)",10.769231
2111.000000,"1. Cold (under 7c)",14.307692
2112.000000,"2. Cool ( 7c - 14c)",13.230769
2113.000000,"1. Cold (under 7c)",14.846154
2114.000000,"2. Cool ( 7c - 14c)",14.615385
2115.000000,"2. Cool ( 7c - 14c)",14.076923
2116.000000,"1. Cold (under 7c)",11.846154
2117.000000,"3. (Warm 15c- 19c)",7.384615
2118.000000,"3. (Warm 15c- 19c)",15.846154
2119.000000,"1. Cold (under 7c)",22.615385
2120.000000,"2. Cool ( 7c - 14c)",14.615385
2121.000000,"4. Hot  (20c and over)",12.923077
2122.000000,"1. Cold (under 7c)",15.153846
2123.000000,"2. Cool ( 7c - 14c)",13.307692
2124.000000,"1. Cold (under 7c)",26.307692
2125.000000,"4. Hot  (20c and over)",6.923077
2126.000000,"4. Hot  (20c and over)",18.692308
2127.000000,"2. Cool ( 7c - 14c)",20.923077
2128.000000,"2. Cool ( 7c - 14c)",9.538462
2129.000000,"2. Cool ( 7c - 14c)",17.230769
2130.000000,"2. Cool ( 7c - 14c)",7.384615
2131.000000,"2. Cool ( 7c - 14c)",17.230769
2132.000000,"4. Hot  (20c and over)",12.923077
2133.000000,"1. Cold (under 7c)",15.153846
2134.000000,"4. Hot  (20c and over)",12.923077
2135.000000,"4. Hot  (20c and over)",6.153846
2136.000000,"2. Cool ( 7c - 14c)",9.538462
2137.000000,"3. (Warm 15c- 19c)",20.615385
2138.000000,"4. Hot  (20c and over)",12.923077
2139.000000,"2. Cool ( 7c - 14c)",20.923077
2140.000000,"2. Cool ( 7c - 14c)",13.307692
2141.000000,"4. Hot  (20c and over)",13.307692
2142.000000,"1. Cold (under 7c)",22.538462
2143.000000,"4. Hot  (20c and over)",13.307692
2144.000000,"1. Cold (under 7c)",11.846154
2145.000000,"2. Cool ( 7c - 14c)",14.615385
2146.000000,"1. Cold (under 7c)",9.846154
2147.000000,"1. Cold (under 7c)",19.538462
2148.000000,"4. Hot  (20c and over)",12.538462
2149.000000,"1. Cold (under 7c)",18.000000
2150.000000,"2. Cool ( 7c - 14c)",9.538462
2151.000000,"1. Cold (under 7c)",19.538462
2152.000000,"4. Hot  (20c and over)",15.230769
2153.000000,"2. Cool ( 7c - 14c)",9.538462
2154.000000,"2. Cool ( 7c - 14c)",7.153846
2155.000000,"1. Cold (under 7c)",9.846154
2156.000000,"1. Cold (under 7c)",9.846154
2157.000000,"2. Cool ( 7c - 14c)",9.538462
2158.000000,"4. Hot  (20c and over)",15.230769
2159.000000,"3. (Warm 15c- 19c)",20.615385
2160.000000,"4. Hot  (20c and over)",12.538462
2161.000000,"2. Cool ( 7c - 14c)",20.923077
2162.000000,"4. Hot  (20c and over)",12.923077
2163.000000,"1. Cold (under 7c)",19.538462
2164.000000,"4. Hot  (20c and over)",18.692308
2165.000000,"4. Hot  (20c and over)",13.307692
2166.000000,"1. Cold (under 7c)",10.769231
2167.000000,"4. Hot  (20c and over)",8.692308
2168.000000,"4. Hot  (20c and over)",18.076923
2169.000000,"1. Cold (under 7c)",14.846154
2170.000000,"3. (Warm 15c- 19c)",17.615385
2171.000000,"1. Cold (under 7c)",9.846154
2172.000000,"1. Cold (under 7c)",15.153846
2173.000000,"4. Hot  (20c and over)",12.923077
2174.000000,"1. Cold (under 7c)",14.230769
2175.000000,"2. Cool ( 7c - 14c)",7.384615
2176.000000,"2. Cool ( 7c - 14c)",15.692308
2177.000000,"4. Hot  (20c and over)",12.923077
2178.000000,"4. Hot  (20c and over)",12.923077
2179.000000,"4. Hot  (20c and over)",18.692308
2180.000000,"2. Cool ( 7c - 14c)",8.769231
2181.000000,"4. Hot  (20c and over)",12.538462
2182.000000,"4. Hot  (20c and over)",18.692308
2183.000000,"2. Cool ( 7c - 14c)",13.307692
2184.000000,"4. Hot  (20c and over)",18.692308
2185.000000,"4. Hot  (20c and over)",6.923077
2186.000000,"2. Cool ( 7c - 14c)",20.923077
2187.000000,"2. Cool ( 7c - 14c)",8.769231
2188.000000,"2. Cool ( 7c - 14c)",12.307692
2189.000000,"2. Cool ( 7c - 14c)",13.307692
2190.000000,"1. Cold (under 7c)",14.230769
2191.000000,"2. Cool ( 7c - 14c)",7.384615
2192.000000,"2. Cool ( 7c - 14c)",9.538462
2193.000000,"2. Cool ( 7c - 14c)",17.230769
2194.000000,"1. Cold (under 7c)",26.307692
2195.000000,"2. Cool ( 7c - 14c)",13.307692
2196.000000,"1. Cold (under 7c)",14.307692
2197.000000,"1. Cold (under 7c)",14.846154
2198.000000,"2. Cool ( 7c - 14c)",13.307692
2199.000000,"1. Cold (under 7c)",15.153846
2200.000000,"2. Cool ( 7c - 14c)",12.307692
2201.000000,"4. Hot  (20c and over)",12.923077
2202.000000,"2. Cool ( 7c - 14c)",17.230769
2203.000000,"2. Cool ( 7c - 14c)",20.923077
2204.000000,"2. Cool ( 7c - 14c)",17.230769
2205.000000,"2. Cool ( 7c - 14c)",15.692308
2206.000000,"2. Cool ( 7c - 14c)",9.538462
2207.000000,"2. Cool ( 7c - 14c)",8.769231
2208.000000,"4. Hot  (20c and over)",6.153846
2209.000000,"4. Hot  (20c and over)",15.230769
2210.000000,"4. Hot  (20c and over)",12.923077
2211.000000,"4. Hot  (20c and over)",6.153846
2212.000000,"2. Cool ( 7c - 14c)",8.769231
2213.000000,"2. Cool ( 7c - 14c)",7.153846
2214.000000,"4. Hot  (20c and over)",12.538462
2215.000000,"1. Cold (under 7c)",15.153846
2216.000000,"3. (Warm 15c- 19c)",20.615385
2217.000000,"2. Cool ( 7c - 14c)",20.923077
2218.000000,"2. Cool ( 7c - 14c)",7.153846
